"ID";"global_id";"Name";"AdmArea";"District";"ParkName";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"Latitude_WGS84";"geoData";
"865";"282288038";"Точка доступа №865";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.665165";"55.672016";"{type=Point, coordinates=[37.665165, 55.672016]}";
"866";"282288039";"Точка доступа №866";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.66442";"55.672554";"{type=Point, coordinates=[37.66442, 55.672554]}";
"867";"282288040";"Точка доступа №867";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667393";"55.671884";"{type=Point, coordinates=[37.667393, 55.671884]}";
"868";"282288041";"Точка доступа №868";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667393";"55.671884";"{type=Point, coordinates=[37.667393, 55.671884]}";
"869";"282288042";"Точка доступа №869";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668645";"55.673853";"{type=Point, coordinates=[37.668645, 55.673853]}";
"870";"282288043";"Точка доступа №870";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668999";"55.674101";"{type=Point, coordinates=[37.668999, 55.674101]}";
"871";"282288044";"Точка доступа №871";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668999";"55.673805";"{type=Point, coordinates=[37.668999, 55.673805]}";
"872";"282288045";"Точка доступа №872";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669612";"55.673874";"{type=Point, coordinates=[37.669612, 55.673874]}";
"873";"282288046";"Точка доступа №873";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669486";"55.673752";"{type=Point, coordinates=[37.669486, 55.673752]}";
"874";"282288047";"Точка доступа №874";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669917";"55.673555";"{type=Point, coordinates=[37.669917, 55.673555]}";
"875";"282288048";"Точка доступа №875";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.670241";"55.674072";"{type=Point, coordinates=[37.670241, 55.674072]}";
"876";"282288049";"Точка доступа №876";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669549";"55.672971";"{type=Point, coordinates=[37.669549, 55.672971]}";
"877";"282288050";"Точка доступа №877";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.671083";"55.6751802";"{type=Point, coordinates=[37.671083, 55.6751802]}";
"878";"282288051";"Точка доступа №878";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.670573";"55.67459";"{type=Point, coordinates=[37.670573, 55.67459]}";
"879";"282288052";"Точка доступа №879";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.671274";"55.675722";"{type=Point, coordinates=[37.671274, 55.675722]}";
"880";"282288053";"Точка доступа №880";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668821";"55.671859";"{type=Point, coordinates=[37.668821, 55.671859]}";
"881";"282288054";"Точка доступа №881";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669208";"55.672443";"{type=Point, coordinates=[37.669208, 55.672443]}";
"882";"282288055";"Точка доступа №882";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668633";"55.671559";"{type=Point, coordinates=[37.668633, 55.671559]}";
"883";"282288056";"Точка доступа №883";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.669603";"55.671148";"{type=Point, coordinates=[37.669603, 55.671148]}";
"884";"282288057";"Точка доступа №884";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668462";"55.67129";"{type=Point, coordinates=[37.668462, 55.67129]}";
"885";"282288058";"Точка доступа №885";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.670681";"55.670275";"{type=Point, coordinates=[37.670681, 55.670275]}";
"ID";"global_id";"Name";"AdmArea";"District";"ParkName";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"Latitude_WGS84";"geoData";
"886";"282288059";"Точка доступа №886";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667222";"55.670488";"{type=Point, coordinates=[37.667222, 55.670488]}";
"887";"282288060";"Точка доступа №887";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668085";"55.67095";"{type=Point, coordinates=[37.668085, 55.67095]}";
"888";"282288061";"Точка доступа №888";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666872";"55.670305";"{type=Point, coordinates=[37.666872, 55.670305]}";
"889";"282288062";"Точка доступа №889";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667034";"55.670392";"{type=Point, coordinates=[37.667034, 55.670392]}";
"890";"282288063";"Точка доступа №890";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.66707";"55.670412";"{type=Point, coordinates=[37.66707, 55.670412]}";
"891";"282288064";"Точка доступа №891";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.665605";"55.669666";"{type=Point, coordinates=[37.665605, 55.669666]}";
"892";"282288065";"Точка доступа №892";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666522";"55.670128";"{type=Point, coordinates=[37.666522, 55.670128]}";
"893";"282288066";"Точка доступа №893";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.664896";"55.66931";"{type=Point, coordinates=[37.664896, 55.66931]}";
"894";"282288067";"Точка доступа №894";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.665105";"55.669906";"{type=Point, coordinates=[37.665105, 55.669906]}";
"895";"282288068";"Точка доступа №895";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.663351";"55.668589";"{type=Point, coordinates=[37.663351, 55.668589]}";
"896";"282288069";"Точка доступа №896";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.664096";"55.668914";"{type=Point, coordinates=[37.664096, 55.668914]}";
"897";"282288070";"Точка доступа №897";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.662524";"55.668244";"{type=Point, coordinates=[37.662524, 55.668244]}";
"898";"282288071";"Точка доступа №898";"Южный административный округ";"район Нагатино-Садовники";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.656968";"55.652312";"{type=Point, coordinates=[37.656968, 55.652312]}";
"899";"282288072";"Точка доступа №899";"Южный административный округ";"район Нагатино-Садовники";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.656303";"55.652427";"{type=Point, coordinates=[37.656303, 55.652427]}";
"900";"282288073";"Точка доступа №900";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.658267";"55.652056";"{type=Point, coordinates=[37.658267, 55.652056]}";
"901";"282288074";"Точка доступа №901";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.657969";"55.652444";"{type=Point, coordinates=[37.657969, 55.652444]}";
"902";"282288075";"Точка доступа №902";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.658914";"55.651761";"{type=Point, coordinates=[37.658914, 55.651761]}";
"903";"282288076";"Точка доступа №903";"Южный административный округ";"район Нагатино-Садовники";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.660350";"55.650911";"{type=Point, coordinates=[37.66035, 55.650911]}";
"904";"282288077";"Точка доступа №904";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.659308";"55.651547";"{type=Point, coordinates=[37.659308, 55.651547]}";
"905";"282288078";"Точка доступа №905";"Южный административный округ";"район Нагатино-Садовники";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.660808";"55.650836";"{type=Point, coordinates=[37.660808, 55.650836]}";
"906";"282288079";"Точка доступа №906";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.661814";"55.651578";"{type=Point, coordinates=[37.661814, 55.651578]}";
"907";"282288080";"Точка доступа №907";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.661247";"55.651222";"{type=Point, coordinates=[37.661247, 55.651222]}";
"908";"282288081";"Точка доступа №908";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.661589";"55.651964";"{type=Point, coordinates=[37.661589, 55.651964]}";
"1025";"282288082";"Точка доступа №1025";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.458730";"55.872018";"{type=Point, coordinates=[37.45873, 55.872018]}";
"1026";"282288083";"Точка доступа №1026";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.458004";"55.872405";"{type=Point, coordinates=[37.458004, 55.872405]}";
"1027";"282288084";"Точка доступа №1027";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.458966";"55.873453";"{type=Point, coordinates=[37.458966, 55.873453]}";
"1028";"282288085";"Точка доступа №1028";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.459158";"55.875163";"{type=Point, coordinates=[37.459158, 55.875163]}";
"1029";"282288086";"Точка доступа №1029";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.460939";"55.875953";"{type=Point, coordinates=[37.460939, 55.875953]}";
"1030";"282288087";"Точка доступа №1030";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.461175";"55.875821";"{type=Point, coordinates=[37.461175, 55.875821]}";
"1031";"282288088";"Точка доступа №1031";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.466046";"55.875492";"{type=Point, coordinates=[37.466046, 55.875492]}";
"1032";"282288089";"Точка доступа №1032";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.463991";"55.876623";"{type=Point, coordinates=[37.463991, 55.876623]}";
"1033";"282288090";"Точка доступа №1033";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.464683";"55.876711";"{type=Point, coordinates=[37.464683, 55.876711]}";
"1034";"282288091";"Точка доступа №1034";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.467827";"55.876282";"{type=Point, coordinates=[37.467827, 55.876282]}";
"1035";"282288092";"Точка доступа №1035";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.467752";"55.876448";"{type=Point, coordinates=[37.467752, 55.876448]}";
"1036";"282288093";"Точка доступа №1036";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.467542";"55.876496";"{type=Point, coordinates=[37.467542, 55.876496]}";
"1037";"282288094";"Точка доступа №1037";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465016";"55.877371";"{type=Point, coordinates=[37.465016, 55.877371]}";
"1038";"282288095";"Точка доступа №1038";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.466791";"55.877739";"{type=Point, coordinates=[37.466791, 55.877739]}";
"1039";"282288096";"Точка доступа №1039";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465981";"55.878342";"{type=Point, coordinates=[37.465981, 55.878342]}";
"1040";"282288097";"Точка доступа №1040";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.466486";"55.879225";"{type=Point, coordinates=[37.466486, 55.879225]}";
"1041";"282288098";"Точка доступа №1041";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465928";"55.879157";"{type=Point, coordinates=[37.465928, 55.879157]}";
"909";"282292353";"Точка доступа №909";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное учреждение культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Коломенское»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.659119";"55.653425";"{type=Point, coordinates=[37.659119, 55.653425]}";
"1042";"338010863";"Точка доступа №1042";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465005";"55.879343";"{type=Point, coordinates=[37.465005, 55.879343]}";
"1069";"338010864";"Точка доступа №1069";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465179";"55.877472";"{type=Point, coordinates=[37.465179, 55.877472]}";
"1070";"338010865";"Точка доступа №1070";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.465260";"55.877618";"{type=Point, coordinates=[37.46526, 55.877618]}";
"1071";"338010866";"Точка доступа №1071";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.464584";"55.876553";"{type=Point, coordinates=[37.464584, 55.876553]}";
"1072";"338010867";"Точка доступа №1072";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.464504";"55.876459";"{type=Point, coordinates=[37.464504, 55.876459]}";
"1073";"338010868";"Точка доступа №1073";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.461164";"55.875782";"{type=Point, coordinates=[37.461164, 55.875782]}";
"1074";"338010869";"Точка доступа №1074";"Северный административный округ";"район Левобережный";"Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.461052";"55.875807";"{type=Point, coordinates=[37.461052, 55.875807]}";
"1075";"338010870";"Точка доступа №1075";"Южный административный округ";"район Нагатино-Садовники";"Государственное автономное учреждение культуры города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Парк «Садовники»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.654733";"55.664010";"{type=Point, coordinates=[37.654733, 55.66401]}";
